timestamp_ph,timestamp_utc,latitude,longitude,B14,B15
2025-03-05 01:50:00,2025-03-04 17:50:00,14.77083,120.45537,279.6191160361539,277.8484842828508
2025-03-05 02:00:00,2025-03-04 18:00:00,14.77083,120.45537,273.6133275822906,272.996002539365
2025-03-05 02:10:00,2025-03-04 18:10:00,14.77083,120.45537,273.1561973444282,272.35804198624373
2025-03-05 02:20:00,2025-03-04 18:20:00,14.77083,120.45537,273.6133275822906,272.5262726373076
2025-03-05 02:30:00,2025-03-04 18:30:00,14.77083,120.45537,276.8817199518054,275.0862903543596
2025-03-05 02:40:00,2025-03-04 18:40:00,14.77083,120.45537,270.9383041831455,270.07919173887797
2025-03-05 02:50:00,2025-03-04 18:50:00,14.77083,120.45537,277.94802348705394,275.48020534390884
2025-03-05 03:00:00,2025-03-04 19:00:00,14.77083,120.45537,279.28088912895294,276.8161661547217
2025-03-05 03:10:00,2025-03-04 19:10:00,14.77083,120.45537,280.6880319025266,277.9768958529352
2025-03-05 03:20:00,2025-03-04 19:20:00,14.77083,120.45537,281.8363833802597,278.61690894839126
2025-03-05 03:30:00,2025-03-04 19:30:00,14.77083,120.45537,290.2770614774411,286.827462969774
2025-03-05 03:40:00,2025-03-04 19:40:00,14.77083,120.45537,290.5551344378555,287.15581454909136
2025-03-05 03:50:00,2025-03-04 19:50:00,14.77083,120.45537,290.10989402226124,286.8872244818323
2025-03-05 04:00:00,2025-03-04 20:00:00,14.77083,120.45537,283.56556707885113,281.3622979562938
2025-03-05 04:10:00,2025-03-04 20:10:00,14.77083,120.45537,290.0262146402681,286.7078526419397
2025-03-05 04:20:00,2025-03-04 20:20:00,14.77083,120.45537,290.91563330882,287.6022424184754
2025-03-05 04:30:00,2025-03-04 20:30:00,14.77083,120.45537,290.970983993976,287.57252604702467
2025-03-05 04:40:00,2025-03-04 20:40:00,14.77083,120.45537,291.13691220389154,287.7803849297009
2025-03-05 04:50:00,2025-03-04 20:50:00,14.77083,120.45537,291.13691220389154,287.6913463309038
2025-03-05 05:00:00,2025-03-04 21:00:00,14.77083,120.45537,291.0263277976361,287.57252604702467
2025-03-05 05:10:00,2025-03-04 21:10:00,14.77083,120.45537,290.94331000470675,287.57252604702467
2025-03-05 05:20:00,2025-03-04 21:20:00,14.77083,120.45537,290.6106706389844,287.1856258556121
2025-03-05 05:30:00,2025-03-04 21:30:00,14.77083,120.45537,289.7748200407776,286.43833403386606
2025-03-05 05:40:00,2025-03-04 21:40:00,14.77083,120.45537,290.94331000470675,287.63194728927937
2025-03-05 05:50:00,2025-03-04 21:50:00,14.77083,120.45537,290.38837237304807,287.0066651937557
2025-03-05 06:00:00,2025-03-04 22:00:00,14.77083,120.45537,290.5551344378555,287.24522326230186
2025-03-05 06:10:00,2025-03-04 22:10:00,14.77083,120.45537,290.91563330882,287.63194728927937
2025-03-05 06:20:00,2025-03-04 22:20:00,14.77083,120.45537,290.970983993976,287.7210310015621
2025-03-05 06:30:00,2025-03-04 22:30:00,14.77083,120.45537,291.13691220389154,287.81005419476725
2025-03-05 06:40:00,2025-03-04 22:40:00,14.77083,120.45537,291.21978300343056,287.98791954905914
2025-03-05 06:50:00,2025-03-04 22:50:00,14.77083,120.45537,291.27499588281273,287.98791954905914
2025-03-05 07:00:00,2025-03-04 23:00:00,14.77083,120.45537,291.30259047027477,288.0767619715721
2025-03-05 07:10:00,2025-03-04 23:10:00,14.77083,120.45537,291.1921607687402,287.9582904718572
2025-03-05 07:20:00,2025-03-04 23:20:00,14.77083,120.45537,291.35777167211285,288.04715292305514
2025-03-05 07:30:00,2025-03-04 23:30:00,14.77083,120.45537,291.1921607687402,287.89901700028673
2025-03-05 07:40:00,2025-03-04 23:40:00,14.77083,120.45537,291.5231340300249,288.22469783663246
2025-03-05 07:50:00,2025-03-04 23:50:00,14.77083,120.45537,291.5782102181205,288.2542622239695
2025-03-05 08:00:00,2025-03-05 00:00:00,14.77083,120.45537,291.46804340843306,288.13595533473335
2025-03-05 08:10:00,2025-03-05 00:10:00,14.77083,120.45537,291.38534651605977,287.98791954905914
2025-03-05 08:20:00,2025-03-05 00:20:00,14.77083,120.45537,291.21978300343056,287.83971674937817
2025-03-05 08:30:00,2025-03-05 00:30:00,14.77083,120.45537,291.0816253790028,287.6022424184754
2025-03-05 08:40:00,2025-03-05 00:40:00,14.77083,120.45537,289.55088936201287,286.04803718072384
2025-03-05 08:50:00,2025-03-05 00:50:00,14.77083,120.45537,281.1428239069515,279.3170165001074
2025-03-05 09:00:00,2025-03-05 01:00:00,14.77083,120.45537,282.3162063660853,280.17074724058955
2025-03-05 09:10:00,2025-03-05 01:10:00,14.77083,120.45537,285.587248488699,282.8203488483861
2025-03-05 09:20:00,2025-03-05 01:20:00,14.77083,120.45537,288.7636380731263,285.8373816974001
2025-03-05 09:30:00,2025-03-05 01:30:00,14.77083,120.45537,284.5078292358293,281.580541371566
2025-03-05 09:40:00,2025-03-05 01:40:00,14.77083,120.45537,280.07856387302195,278.169260463093
2025-03-05 09:50:00,2025-03-05 01:50:00,14.77083,120.45537,281.7762555560696,279.72882364342286
2025-03-05 10:00:00,2025-03-05 02:00:00,14.77083,120.45537,285.848206163333,283.2821232615095
2025-03-05 10:10:00,2025-03-05 02:10:00,14.77083,120.45537,288.22629875436195,285.59621816343343
2025-03-05 10:20:00,2025-03-05 02:20:00,14.77083,120.45537,290.22136743260546,287.15581454909136
2025-03-05 10:30:00,2025-03-05 02:30:00,14.77083,120.45537,290.970983993976,287.6022424184754
2025-03-05 10:50:00,2025-03-05 02:50:00,14.77083,120.45537,291.8806254938358,288.4905624493079
2025-03-05 11:00:00,2025-03-05 03:00:00,14.77083,120.45537,291.77074567380123,288.40199889957546
2025-03-05 11:10:00,2025-03-05 03:10:00,14.77083,120.45537,291.82569662256,288.43152826591495
2025-03-05 11:20:00,2025-03-05 03:20:00,14.77083,120.45537,291.77074567380123,288.40199889957546
2025-03-05 11:30:00,2025-03-05 03:30:00,14.77083,120.45537,291.0816253790028,287.92865470842236
2025-03-05 11:40:00,2025-03-05 03:40:00,14.77083,120.45537,292.04525264195536,288.7264355957637
2025-03-05 11:50:00,2025-03-05 03:50:00,14.77083,120.45537,292.04525264195536,288.5790666037818
2025-03-05 12:00:00,2025-03-05 04:00:00,14.77083,120.45537,291.9904015132995,288.54957023622615
2025-03-05 12:10:00,2025-03-05 04:10:00,14.77083,120.45537,291.9080841022849,288.31337582661337
2025-03-05 12:20:00,2025-03-05 04:20:00,14.77083,120.45537,291.6607617547952,288.1655396611149
2025-03-05 12:30:00,2025-03-05 04:30:00,14.77083,120.45537,290.10989402226124,286.9170973323747
2025-03-05 12:40:00,2025-03-05 04:40:00,14.77083,120.45537,285.4420009409466,283.220652339849
2025-03-05 12:50:00,2025-03-05 04:50:00,14.77083,120.45537,284.0671635892756,282.17099236459006
2025-03-05 13:00:00,2025-03-05 05:00:00,14.77083,120.45537,289.99831186798923,286.767673966576
2025-03-05 13:10:00,2025-03-05 05:10:00,14.77083,120.45537,290.05411060245837,286.8872244818323
2025-03-05 13:20:00,2025-03-05 05:20:00,14.77083,120.45537,291.35777167211285,288.1063596142535
2025-03-05 13:30:00,2025-03-05 05:30:00,14.77083,120.45537,291.93552450694096,288.54957023622615
2025-03-05 13:40:00,2025-03-05 05:40:00,14.77083,120.45537,291.9080841022849,288.5200720019735
2025-03-05 13:50:00,2025-03-05 05:50:00,14.77083,120.45537,291.9904015132995,288.5790666037818
2025-03-05 14:00:00,2025-03-05 06:00:00,14.77083,120.45537,287.94245416845007,285.56603847942836
2025-03-05 14:10:00,2025-03-05 06:10:00,14.77083,120.45537,287.172453010436,285.08222460863976
2025-03-05 14:20:00,2025-03-05 06:20:00,14.77083,120.45537,287.85715699334656,285.5358517042001
2025-03-05 14:30:00,2025-03-05 06:30:00,14.77083,120.45537,286.62740164433825,284.7181671187389
2025-03-05 14:40:00,2025-03-05 06:40:00,14.77083,120.45537,286.19519452946514,284.32258719569165
2025-03-05 14:50:00,2025-03-05 06:50:00,14.77083,120.45537,285.7323000552914,284.0479986335516
2025-03-05 15:00:00,2025-03-05 07:00:00,14.77083,120.45537,285.5582135252255,283.8340208548092
2025-03-05 15:10:00,2025-03-05 07:10:00,14.77083,120.45537,285.20920556162656,283.74220866020556
2025-03-05 15:20:00,2025-03-05 07:20:00,14.77083,120.45537,284.77137524608236,283.3128450004923
2025-03-05 15:30:00,2025-03-05 07:30:00,14.77083,120.45537,284.68359465171767,283.2821232615095
2025-03-05 15:40:00,2025-03-05 07:40:00,14.77083,120.45537,287.0292790390689,284.9306625300902
2025-03-05 15:50:00,2025-03-05 07:50:00,14.77083,120.45537,290.41618024938396,287.304798226162
2025-03-05 16:00:00,2025-03-05 08:00:00,14.77083,120.45537,290.970983993976,287.7210310015621
2025-03-05 16:10:00,2025-03-05 08:10:00,14.77083,120.45537,292.0726607105122,288.78533817398534
2025-03-05 16:20:00,2025-03-05 08:20:00,14.77083,120.45537,292.3738024825433,289.07946339096725
2025-03-05 16:30:00,2025-03-05 08:30:00,14.77083,120.45537,292.2370205466799,288.90306945326364
2025-03-05 16:40:00,2025-03-05 08:40:00,14.77083,120.45537,292.0726607105122,288.7558925210523
2025-03-05 16:50:00,2025-03-05 08:50:00,14.77083,120.45537,292.0178303100253,288.6969721079843
2025-03-05 17:00:00,2025-03-05 09:00:00,14.77083,120.45537,291.6607617547952,288.3429250493347
2025-03-05 17:10:00,2025-03-05 09:10:00,14.77083,120.45537,291.6057326232119,288.2838247077237
2025-03-05 17:20:00,2025-03-05 09:20:00,14.77083,120.45537,291.63324457899887,288.2838247077237
2025-03-05 17:30:00,2025-03-05 09:30:00,14.77083,120.45537,291.4404804194251,288.04715292305514
2025-03-05 17:40:00,2025-03-05 09:40:00,14.77083,120.45537,290.72165864008866,287.48334117747385
2025-03-05 17:50:00,2025-03-05 09:50:00,14.77083,120.45537,291.55067343705076,288.13595533473335
2025-03-05 18:00:00,2025-03-05 10:00:00,14.77083,120.45537,291.7432545741729,288.40199889957546
2025-03-05 18:10:00,2025-03-05 10:10:00,14.77083,120.45537,291.21978300343056,287.89901700028673
2025-03-05 18:20:00,2025-03-05 10:20:00,14.77083,120.45537,291.27499588281273,287.89901700028673
2025-03-05 18:30:00,2025-03-05 10:30:00,14.77083,120.45537,291.30259047027477,287.8693678509517
2025-03-05 18:40:00,2025-03-05 10:40:00,14.77083,120.45537,288.87644196882076,285.50566266712246
2025-03-05 18:50:00,2025-03-05 10:50:00,14.77083,120.45537,281.98656051842033,279.8552510880269
2025-03-05 19:00:00,2025-03-05 11:00:00,14.77083,120.45537,280.9308327713625,279.22178449259883
2025-03-05 19:10:00,2025-03-05 11:10:00,14.77083,120.45537,282.28627992337476,280.0446516997626
2025-03-05 19:20:00,2025-03-05 11:20:00,14.77083,120.45537,280.6272460820748,278.7763813535798
2025-03-05 19:30:00,2025-03-05 11:30:00,14.77083,120.45537,279.0033409797961,277.71992949190434
2025-03-05 19:40:00,2025-03-05 11:40:00,14.77083,120.45537,278.6630974395123,277.4946365494245
2025-03-05 19:50:00,2025-03-05 11:50:00,14.77083,120.45537,278.22842977756187,277.04275227038846
2025-03-05 20:00:00,2025-03-05 12:00:00,14.77083,120.45537,280.01741869454946,278.4572250794184
2025-03-05 20:10:00,2025-03-05 12:10:00,14.77083,120.45537,280.23126172402993,278.5530618482088
2025-03-05 20:20:00,2025-03-05 12:20:00,14.77083,120.45537,282.5553076147641,280.10771322138476
2025-03-05 20:30:00,2025-03-05 12:30:00,14.77083,120.45537,286.7423687601524,283.5583739677434
2025-03-05 20:40:00,2025-03-05 12:40:00,14.77083,120.45537,290.193504300201,286.767673966576
2025-03-05 20:50:00,2025-03-05 12:50:00,14.77083,120.45537,289.80277748113076,286.3483681783029
2025-03-05 21:00:00,2025-03-05 13:00:00,14.77083,120.45537,291.38534651605977,287.9582904718572
2025-03-05 21:10:00,2025-03-05 13:10:00,14.77083,120.45537,291.0263277976361,287.6616501775004
2025-03-05 21:20:00,2025-03-05 13:20:00,14.77083,120.45537,291.21978300343056,287.92865470842236
2025-03-05 21:30:00,2025-03-05 13:30:00,14.77083,120.45537,291.30259047027477,287.9582904718572
2025-03-05 21:40:00,2025-03-05 13:40:00,14.77083,120.45537,291.38534651605977,288.1063596142535
2025-03-05 21:50:00,2025-03-05 13:50:00,14.77083,120.45537,291.33018239939105,287.98791954905914
2025-03-05 22:00:00,2025-03-05 14:00:00,14.77083,120.45537,291.4404804194251,288.13595533473335
2025-03-05 22:10:00,2025-03-05 14:10:00,14.77083,120.45537,291.55067343705076,288.0767619715721
2025-03-05 22:20:00,2025-03-05 14:20:00,14.77083,120.45537,291.4955919951188,288.01753720277196
2025-03-05 22:30:00,2025-03-05 14:30:00,14.77083,120.45537,291.5782102181205,288.13595533473335
2025-03-05 22:50:00,2025-03-05 14:50:00,14.77083,120.45537,291.7432545741729,288.3429250493347
2025-03-05 23:00:00,2025-03-05 15:00:00,14.77083,120.45537,291.7432545741729,288.31337582661337
2025-03-05 23:10:00,2025-03-05 15:10:00,14.77083,120.45537,291.715768702173,288.4610510226057
2025-03-05 23:20:00,2025-03-05 15:20:00,14.77083,120.45537,291.63324457899887,288.40199889957546
2025-03-05 23:30:00,2025-03-05 15:30:00,14.77083,120.45537,291.6607617547952,288.43152826591495
2025-03-05 23:40:00,2025-03-05 15:40:00,14.77083,120.45537,291.63324457899887,288.43152826591495
2025-03-05 23:50:00,2025-03-05 15:50:00,14.77083,120.45537,291.6607617547952,288.3724676481544
2025-03-06 00:00:00,2025-03-05 16:00:00,14.77083,120.45537,291.6607617547952,288.40199889957546
2025-03-06 00:10:00,2025-03-05 16:10:00,14.77083,120.45537,291.79823026493506,288.43152826591495
2025-03-06 00:20:00,2025-03-05 16:20:00,14.77083,120.45537,291.8806254938358,288.6085563853355
2025-03-06 00:30:00,2025-03-05 16:30:00,14.77083,120.45537,291.9629662471493,288.6969721079843
2025-03-06 00:40:00,2025-03-05 16:40:00,14.77083,120.45537,291.93552450694096,288.6675067717767
2025-03-06 00:50:00,2025-03-05 16:50:00,14.77083,120.45537,291.68827240335514,288.3429250493347
2025-03-06 01:00:00,2025-03-05 17:00:00,14.77083,120.45537,289.32652121411536,286.46830556785494
2025-03-06 01:10:00,2025-03-05 17:10:00,14.77083,120.45537,288.02768249360247,285.68670506534363
2025-03-06 01:20:00,2025-03-05 17:20:00,14.77083,120.45537,287.85715699334656,285.56603847942836
2025-03-06 01:30:00,2025-03-05 17:30:00,14.77083,120.45537,286.97195457148587,284.9003256136297
2025-03-06 01:40:00,2025-03-05 17:40:00,14.77083,120.45537,286.45471886579935,284.7181671187389
2025-03-06 01:50:00,2025-03-05 17:50:00,14.77083,120.45537,286.224057941158,284.4444329172818
2025-03-06 02:00:00,2025-03-05 18:00:00,14.77083,120.45537,286.4259156203362,284.4444329172818
2025-03-06 02:10:00,2025-03-05 18:10:00,14.77083,120.45537,286.10855076676637,284.29210505638565
2025-03-06 02:20:00,2025-03-05 18:20:00,14.77083,120.45537,286.2817703606351,284.38352466014766
2025-03-06 02:30:00,2025-03-05 18:30:00,14.77083,120.45537,286.36827841977754,284.5053120115017
2025-03-06 02:40:00,2025-03-05 18:40:00,14.77083,120.45537,286.36827841977754,284.47487854390295
2025-03-06 02:50:00,2025-03-05 18:50:00,14.77083,120.45537,286.36827841977754,284.5053120115017
2025-03-06 03:00:00,2025-03-05 19:00:00,14.77083,120.45537,286.97195457148587,284.86998634645073
2025-03-06 03:10:00,2025-03-05 19:10:00,14.77083,120.45537,287.68637573388276,285.3545963605927
2025-03-06 03:20:00,2025-03-05 19:20:00,14.77083,120.45537,288.59422883552804,286.01796322565883
2025-03-06 03:30:00,2025-03-05 19:30:00,14.77083,120.45537,290.3048963673947,287.15581454909136
2025-03-06 03:40:00,2025-03-05 19:40:00,14.77083,120.45537,290.49957532152166,287.1856258556121
2025-03-06 03:50:00,2025-03-05 19:50:00,14.77083,120.45537,286.6849000983099,284.10906808692704
2025-03-06 04:00:00,2025-03-05 20:00:00,14.77083,120.45537,287.0865699101093,284.32258719569165
2025-03-06 04:10:00,2025-03-05 20:10:00,14.77083,120.45537,284.68359465171767,282.69691826735755
2025-03-06 04:20:00,2025-03-05 20:20:00,14.77083,120.45537,284.5664520367164,282.5424672383638
2025-03-06 04:30:00,2025-03-05 20:30:00,14.77083,120.45537,283.94934934504033,282.13998401816275
2025-03-06 04:40:00,2025-03-05 20:40:00,14.77083,120.45537,283.94934934504033,282.13998401816275
2025-03-06 04:50:00,2025-03-05 20:50:00,14.77083,120.45537,282.91295518236853,281.2374156213596
2025-03-06 05:00:00,2025-03-05 21:00:00,14.77083,120.45537,282.7938706628871,281.2061777901652
2025-03-06 05:10:00,2025-03-05 21:10:00,14.77083,120.45537,285.4129275141621,282.9436529777633
2025-03-06 05:20:00,2025-03-05 21:20:00,14.77083,120.45537,288.7636380731263,285.68670506534363
2025-03-06 05:30:00,2025-03-05 21:30:00,14.77083,120.45537,289.71887264186483,286.43833403386606
2025-03-06 05:40:00,2025-03-05 21:40:00,14.77083,120.45537,291.2473947055891,287.9582904718572
2025-03-06 05:50:00,2025-03-05 21:50:00,14.77083,120.45537,291.55067343705076,288.1655396611149
2025-03-06 06:00:00,2025-03-05 22:00:00,14.77083,120.45537,291.63324457899887,288.13595533473335
2025-03-06 06:10:00,2025-03-05 22:10:00,14.77083,120.45537,291.6057326232119,288.1655396611149
2025-03-06 06:20:00,2025-03-05 22:20:00,14.77083,120.45537,291.6057326232119,288.19512207275636
2025-03-06 06:30:00,2025-03-05 22:30:00,14.77083,120.45537,291.68827240335514,288.31337582661337
2025-03-06 06:40:00,2025-03-05 22:40:00,14.77083,120.45537,291.7432545741729,288.40199889957546
2025-03-06 06:50:00,2025-03-05 22:50:00,14.77083,120.45537,291.9080841022849,288.3724676481544
2025-03-06 07:00:00,2025-03-05 23:00:00,14.77083,120.45537,292.0178303100253,288.54957023622615
2025-03-06 07:10:00,2025-03-05 23:10:00,14.77083,120.45537,292.04525264195536,288.4610510226057
2025-03-06 07:20:00,2025-03-05 23:20:00,14.77083,120.45537,291.9904015132995,288.2838247077237
2025-03-06 07:30:00,2025-03-05 23:30:00,14.77083,120.45537,292.182251899578,288.6085563853355
2025-03-06 07:40:00,2025-03-05 23:40:00,14.77083,120.45537,291.9904015132995,288.43152826591495
2025-03-06 07:50:00,2025-03-05 23:50:00,14.77083,120.45537,289.9424739499919,286.3483681783029
2025-03-06 08:00:00,2025-03-06 00:00:00,14.77083,120.45537,291.38534651605977,287.83971674937817
2025-03-06 08:10:00,2025-03-06 00:10:00,14.77083,120.45537,292.1274808951773,288.4905624493079
2025-03-06 08:20:00,2025-03-06 00:20:00,14.77083,120.45537,292.2096433373316,288.6675067717767
2025-03-06 08:30:00,2025-03-06 00:30:00,14.77083,120.45537,292.3464651502864,288.6969721079843
2025-03-06 08:40:00,2025-03-06 00:40:00,14.77083,120.45537,292.2643835377005,288.4905624493079
2025-03-06 08:50:00,2025-03-06 00:50:00,14.77083,120.45537,292.0726607105122,288.2542622239695
2025-03-06 09:00:00,2025-03-06 01:00:00,14.77083,120.45537,290.77711052217495,286.7377667487853
2025-03-06 09:10:00,2025-03-06 01:10:00,14.77083,120.45537,284.9175110495317,281.2374156213596
2025-03-06 09:20:00,2025-03-06 01:20:00,14.77083,120.45537,290.6661760598082,286.58813681112997
2025-03-06 09:30:00,2025-03-06 01:30:00,14.77083,120.45537,286.62740164433825,282.3568656366741
2025-03-06 09:40:00,2025-03-06 01:40:00,14.77083,120.45537,272.861202479913,270.52499993846544
2025-03-06 09:50:00,2025-03-06 01:50:00,14.77083,120.45537,267.667955683927,267.1542569117696
2025-03-06 10:00:00,2025-03-06 02:00:00,14.77083,120.45537,267.32064632435583,266.87154670013217
2025-03-06 10:10:00,2025-03-06 02:10:00,14.77083,120.45537,267.4944610132872,267.01299734297436
2025-03-06 10:20:00,2025-03-06 02:20:00,14.77083,120.45537,269.11270398078085,268.0679922062756
2025-03-06 10:30:00,2025-03-06 02:30:00,14.77083,120.45537,272.23547928116363,269.7695011327829
2025-03-06 10:50:00,2025-03-06 02:50:00,14.77083,120.45537,268.04849980935785,267.11896218740213
2025-03-06 11:00:00,2025-03-06 03:00:00,14.77083,120.45537,267.84112220679833,267.01299734297436
2025-03-06 11:10:00,2025-03-06 03:10:00,14.77083,120.45537,268.0139770902178,267.29533745480967
2025-03-06 11:20:00,2025-03-06 03:20:00,14.77083,120.45537,268.7364611156709,267.7525727605105
2025-03-06 11:30:00,2025-03-06 03:30:00,14.77083,120.45537,272.36754455110844,270.31946256059445
2025-03-06 11:40:00,2025-03-06 03:40:00,14.77083,120.45537,269.2491463997142,268.0679922062756
2025-03-06 11:50:00,2025-03-06 03:50:00,14.77083,120.45537,268.56494767649303,267.57694179471025
2025-03-06 12:00:00,2025-03-06 04:00:00,14.77083,120.45537,269.89457037555667,268.83520220702854
2025-03-06 12:10:00,2025-03-06 04:10:00,14.77083,120.45537,265.9888270893925,263.6018220154091
2025-03-06 12:20:00,2025-03-06 04:20:00,14.77083,120.45537,265.95351061670317,263.8205564161015
2025-03-06 12:30:00,2025-03-06 04:30:00,14.77083,120.45537,270.7707361168502,269.631586073996
2025-03-06 12:40:00,2025-03-06 04:40:00,14.77083,120.45537,269.92841504013603,268.97411704531953
2025-03-06 12:50:00,2025-03-06 04:50:00,14.77083,120.45537,269.5893899529645,268.6613080802739
2025-03-06 13:00:00,2025-03-06 05:00:00,14.77083,120.45537,269.38538697440646,268.69610564669483
2025-03-06 13:10:00,2025-03-06 05:10:00,14.77083,120.45537,268.70218642398555,267.9629521588319
2025-03-06 13:20:00,2025-03-06 05:20:00,14.77083,120.45537,271.8382057883051,271.0371824790361
2025-03-06 13:30:00,2025-03-06 05:30:00,14.77083,120.45537,269.9622572786678,269.1475166930614
2025-03-06 13:40:00,2025-03-06 05:40:00,14.77083,120.45537,268.56494767649303,267.85781618472265
2025-03-06 13:50:00,2025-03-06 05:50:00,14.77083,120.45537,269.8607040014659,268.86994462287225
2025-03-06 14:00:00,2025-03-06 06:00:00,14.77083,120.45537,275.3249506192481,273.33034180735075
2025-03-06 14:10:00,2025-03-06 06:10:00,14.77083,120.45537,271.4059699402677,270.5592156881835
2025-03-06 14:20:00,2025-03-06 06:20:00,14.77083,120.45537,268.83922482867587,267.8928709382746
2025-03-06 14:30:00,2025-03-06 06:30:00,14.77083,120.45537,268.9076667319059,267.99797864446595
2025-03-06 14:40:00,2025-03-06 06:40:00,14.77083,120.45537,271.8050196655233,270.9008304352806
2025-03-06 14:50:00,2025-03-06 06:50:00,14.77083,120.45537,272.3015367115307,271.13934044279847
2025-03-06 15:00:00,2025-03-06 07:00:00,14.77083,120.45537,273.1561973444282,272.15583863990355
2025-03-06 15:10:00,2025-03-06 07:10:00,14.77083,120.45537,275.3569605164725,273.6969881893991
2025-03-06 15:20:00,2025-03-06 07:20:00,14.77083,120.45537,285.4420009409466,281.76730427277033
2025-03-06 15:30:00,2025-03-06 07:30:00,14.77083,120.45537,288.7636380731263,284.7789155230411
2025-03-06 15:40:00,2025-03-06 07:40:00,14.77083,120.45537,287.94245416845007,284.0479986335516
2025-03-06 15:50:00,2025-03-06 07:50:00,14.77083,120.45537,287.97086810691695,284.29210505638565
2025-03-06 16:00:00,2025-03-06 08:00:00,14.77083,120.45537,287.9140289849422,283.7115864947873
2025-03-06 16:10:00,2025-03-06 08:10:00,14.77083,120.45537,284.36114214498167,280.42256387855105
2025-03-06 16:20:00,2025-03-06 08:20:00,14.77083,120.45537,271.0052551920305,269.3552384286415
2025-03-06 16:30:00,2025-03-06 08:30:00,14.77083,120.45537,272.169381572758,270.25086751524657
2025-03-06 16:40:00,2025-03-06 08:40:00,14.77083,120.45537,267.56389481599933,265.87616582831026
2025-03-06 16:50:00,2025-03-06 08:50:00,14.77083,120.45537,280.59683780201027,277.94480330996004
2025-03-06 17:00:00,2025-03-06 09:00:00,14.77083,120.45537,278.3838766761365,276.36168268410376
2025-03-06 17:10:00,2025-03-06 09:10:00,14.77083,120.45537,279.28088912895294,277.04275227038846
2025-03-06 17:20:00,2025-03-06 09:20:00,14.77083,120.45537,280.13966892266234,276.6864949548741
2025-03-06 17:30:00,2025-03-06 09:30:00,14.77083,120.45537,284.8590810505474,281.0185644122338
2025-03-06 17:40:00,2025-03-06 09:40:00,14.77083,120.45537,281.0217377402302,278.96746728198593
2025-03-06 17:50:00,2025-03-06 09:50:00,14.77083,120.45537,282.85343158962917,280.29672287173844
2025-03-06 18:00:00,2025-03-06 10:00:00,14.77083,120.45537,283.9198788801502,280.39111826997697
2025-03-06 18:10:00,2025-03-06 10:10:00,14.77083,120.45537,289.6629097206035,285.5358517042001
2025-03-06 18:20:00,2025-03-06 10:20:00,14.77083,120.45537,288.70719789802,284.6573897500379
2025-03-06 18:30:00,2025-03-06 10:30:00,14.77083,120.45537,276.2809232067034,274.7570160956479
2025-03-06 18:40:00,2025-03-06 10:40:00,14.77083,120.45537,277.9168232693593,276.49171589206236
2025-03-06 18:50:00,2025-03-06 10:50:00,14.77083,120.45537,282.94270670246334,280.01310366555634
2025-03-06 19:00:00,2025-03-06 11:00:00,14.77083,120.45537,289.6349139635513,285.7470007492194
2025-03-06 19:10:00,2025-03-06 11:10:00,14.77083,120.45537,289.99831186798923,286.01796322565883
2025-03-06 19:20:00,2025-03-06 11:20:00,14.77083,120.45537,277.60426082997833,276.1011954451286
2025-03-06 19:30:00,2025-03-06 11:30:00,14.77083,120.45537,273.3523678360024,272.45901135416
2025-03-06 19:40:00,2025-03-06 11:40:00,14.77083,120.45537,275.29292590585095,274.1619463049818
2025-03-06 19:50:00,2025-03-06 11:50:00,14.77083,120.45537,274.29505885575213,273.1298534418828
2025-03-06 20:00:00,2025-03-06 12:00:00,14.77083,120.45537,274.16556708211937,273.1298534418828
2025-03-06 20:10:00,2025-03-06 12:10:00,14.77083,120.45537,272.4664793762388,271.51312442551597
2025-03-06 20:20:00,2025-03-06 12:20:00,14.77083,120.45537,271.3726442940883,270.62762666628515
2025-03-06 20:30:00,2025-03-06 12:30:00,14.77083,120.45537,270.7707361168502,269.97605762481965
2025-03-06 20:40:00,2025-03-06 12:40:00,14.77083,120.45537,270.7371796521961,270.01044815061476
2025-03-06 20:50:00,2025-03-06 12:50:00,14.77083,120.45537,272.5982314869023,271.78418905939515
2025-03-06 21:00:00,2025-03-06 13:00:00,14.77083,120.45537,273.58074491638735,272.8284652280354
2025-03-06 21:10:00,2025-03-06 13:10:00,14.77083,120.45537,274.81133569122863,274.1619463049818
2025-03-06 21:20:00,2025-03-06 13:20:00,14.77083,120.45537,277.00774970843145,275.9054507359193
2025-03-06 21:30:00,2025-03-06 13:30:00,14.77083,120.45537,274.65028952905067,273.9629105528574
2025-03-06 21:40:00,2025-03-06 13:40:00,14.77083,120.45537,273.3523678360024,273.0294772917994
2025-03-06 21:50:00,2025-03-06 13:50:00,14.77083,120.45537,273.3523678360024,272.89550860927704
2025-03-06 22:00:00,2025-03-06 14:00:00,14.77083,120.45537,274.4889771486436,273.7967764458675
2025-03-06 22:10:00,2025-03-06 14:10:00,14.77083,120.45537,275.80407277271587,274.8229456016593
2025-03-06 22:20:00,2025-03-06 14:20:00,14.77083,120.45537,279.89502510279993,277.8163572624947
2025-03-06 22:30:00,2025-03-06 14:30:00,14.77083,120.45537,284.0082745906988,280.89333324323184
2025-03-06 22:50:00,2025-03-06 14:50:00,14.77083,120.45537,284.8006155784079,281.7050828998583
2025-03-06 23:00:00,2025-03-06 15:00:00,14.77083,120.45537,288.5094287675821,285.112518385827
2025-03-06 23:10:00,2025-03-06 15:10:00,14.77083,120.45537,284.71286270815875,282.63515976163444
